check_id,image_path,crop_path,label,confidence,x1,y1,x2,y2,status
ac01359,CheckImages\ac01359.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01359.png,7863,0.777808,841.18,218.55,982.73,251.15,ok
ac01360,CheckImages\ac01360.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01360.png,89661,0.730990,805.44,212.84,987.90,257.65,ok
ac01361,CheckImages\ac01361.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01361.png,1000,0.750170,835.22,214.58,953.31,246.25,ok
ac01362,CheckImages\ac01362.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01362.png,913,0.277150,1950.52,439.83,2122.46,531.33,ok
ac01363,CheckImages\ac01363.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01363.png,10500,0.757685,831.75,217.05,999.78,245.38,ok
ac01364,CheckImages\ac01364.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01364.png,4500,0.838430,1715.28,446.85,2005.17,519.36,ok
ac01365,CheckImages\ac01365.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01365.png,7098,0.837496,806.91,220.26,955.29,262.41,ok
ac01366,CheckImages\ac01366.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01366.png,144000,0.845742,1874.82,467.38,2263.01,544.83,ok
ac01367,CheckImages\ac01367.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01367.png,5100,0.832426,811.03,218.96,972.61,253.70,ok
ac01368,CheckImages\ac01368.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01368.png,8807,0.716370,829.64,230.53,923.75,262.87,ok
ac01369,CheckImages\ac01369.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01369.png,101150,0.749586,828.70,214.65,1004.31,250.39,ok
ac01370,CheckImages\ac01370.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01370.png,1000,0.711118,830.11,221.46,956.73,250.28,ok
ac01371,CheckImages\ac01371.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01371.png,23750,0.786160,834.09,210.77,1017.58,246.68,ok
ac01372,CheckImages\ac01372.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01372.png,15000,0.764514,903.38,222.66,1044.90,260.67,ok
ac01373,CheckImages\ac01373.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01373.png,23000,0.194176,816.70,211.36,1046.52,255.52,ok
ac01374,CheckImages\ac01374.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01374.png,5145,0.828662,840.32,218.66,940.16,248.13,ok
ac01375,CheckImages\ac01375.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01375.png,471625,0.773052,831.47,214.07,968.93,251.17,ok
ac01376,CheckImages\ac01376.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01376.png,9433,0.798366,864.39,214.04,976.11,257.85,ok
ac01377,CheckImages\ac01377.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01377.png,9434,0.869850,869.99,211.43,967.09,252.82,ok
ac01378,CheckImages\ac01378.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01378.png,2965,0.771596,867.53,215.36,954.71,253.53,ok
ac01379,CheckImages\ac01379.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01379.png,3465,0.935166,864.01,211.55,992.60,251.93,ok
ac01380,CheckImages\ac01380.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01380.png,3670,0.558828,935.76,221.95,1022.08,261.34,ok
ac01381,CheckImages\ac01381.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01381.png,3383,0.712215,812.74,211.96,956.89,247.17,ok
ac01382,CheckImages\ac01382.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01382.png,19900,0.256516,824.09,215.48,998.91,250.97,ok
ac01383,CheckImages\ac01383.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01383.png,40000,0.763927,825.13,219.90,944.18,245.37,ok
ac01384,CheckImages\ac01384.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01384.png,1068280,0.587042,835.63,224.04,981.28,259.18,ok
ac01385,CheckImages\ac01385.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01385.png,12138,0.805348,906.64,226.25,1074.00,258.75,ok
ac01386,CheckImages\ac01386.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01386.png,1000,0.791045,905.26,231.75,1024.01,268.13,ok
ac01387,CheckImages\ac01387.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01387.png,40000,0.785074,833.97,222.37,955.40,254.29,ok
ac01388,CheckImages\ac01388.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01388.png,500,0.603855,1855.97,480.31,2054.95,532.93,ok
ac01389,CheckImages\ac01389.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01389.png,279286250,0.850327,818.53,215.05,1043.21,250.00,ok
ac01390,CheckImages\ac01390.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01390.png,4000,0.753691,1861.09,480.89,2065.90,539.17,ok
ac01391,CheckImages\ac01391.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01391.png,4000,0.770719,828.56,220.64,940.80,256.59,ok
ac01392,CheckImages\ac01392.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01392.png,11500,0.736303,814.66,213.82,947.20,269.63,ok
ac01393,CheckImages\ac01393.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01393.png,11918,0.788517,818.30,216.11,994.76,255.67,ok
ac01394,CheckImages\ac01394.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01394.png,24056,0.415400,828.57,214.40,965.35,277.33,ok
ac01395,CheckImages\ac01395.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01395.png,500,0.181716,895.78,223.08,946.54,241.97,ok
ac01396,CheckImages\ac01396.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01396.png,1600,0.677216,909.86,229.14,1019.33,267.25,ok
ac01397,CheckImages\ac01397.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01397.png,1369,0.627061,901.44,221.67,1076.69,258.30,ok
ac01398,CheckImages\ac01398.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01398.png,600250,0.689850,903.35,221.35,1130.74,263.08,ok
ac01399,CheckImages\ac01399.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01399.png,643125,0.362542,985.13,222.09,1130.54,261.53,ok
ac01400,CheckImages\ac01400.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01400.png,92676,0.824624,1856.21,459.50,2316.06,552.00,ok
ac01401,CheckImages\ac01401.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01401.png,30,0.710430,822.45,220.21,957.39,246.03,ok
ac01402,CheckImages\ac01402.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01402.png,1000,0.775404,884.56,216.31,999.98,247.37,ok
ac01403,CheckImages\ac01403.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01403.png,1630,0.562170,909.92,221.60,1093.96,256.79,ok
ac01404,CheckImages\ac01404.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01404.png,6090,0.819691,918.04,230.17,1073.06,268.67,ok
ac01405,CheckImages\ac01405.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01405.png,2500,0.748088,841.45,212.66,965.85,250.14,ok
ac01406,CheckImages\ac01406.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01406.png,500,0.842072,823.38,211.40,983.29,251.28,ok
ac01407,CheckImages\ac01407.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01407.png,483,0.719644,917.33,219.55,1132.66,266.46,ok
ac01408,CheckImages\ac01408.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01408.png,22327,0.818736,906.98,231.81,1083.67,260.78,ok
ac01409,CheckImages\ac01409.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01409.png,1878,0.717792,1888.10,454.43,2325.92,534.03,ok
ac01410,CheckImages\ac01410.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01410.png,867,0.815008,925.07,220.90,1111.49,264.50,ok
ac01411,CheckImages\ac01411.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01411.png,69320,0.735135,898.18,229.54,1084.75,261.95,ok
ac01412,CheckImages\ac01412.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01412.png,20880,0.566755,910.20,235.05,1075.31,259.27,ok
ac01413,CheckImages\ac01413.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01413.png,100000,0.798838,934.85,229.67,1086.58,266.86,ok
ac01414,CheckImages\ac01414.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01414.png,10000,0.420958,948.26,223.84,1007.94,260.94,ok
ac01415,CheckImages\ac01415.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01415.png,157225,0.755750,861.74,209.63,1017.01,255.15,ok
ac01416,CheckImages\ac01416.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01416.png,5000,0.789912,1714.07,435.18,2129.12,514.59,ok
ac01417,CheckImages\ac01417.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01417.png,1715,0.656453,1900.65,460.49,2288.43,547.15,ok
ac01418,CheckImages\ac01418.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01418.png,180,0.566030,953.09,230.75,1009.74,264.49,ok
ac01419,CheckImages\ac01419.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01419.png,250,0.357140,1077.91,224.91,1125.54,260.83,ok
ac01420,CheckImages\ac01420.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01420.png,613569,0.970492,859.24,209.12,1018.90,249.08,ok
ac01421,CheckImages\ac01421.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01421.png,1470,0.748733,1897.09,469.39,2252.00,542.53,ok
ac01422,CheckImages\ac01422.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01422.png,1740,0.905879,862.84,209.40,961.58,247.93,ok
ac01423,CheckImages\ac01423.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01423.png,12070,0.390029,821.59,210.32,943.42,248.18,ok
ac01424,CheckImages\ac01424.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01424.png,428750,0.899326,1886.65,458.81,2290.12,553.09,ok
ac01425,CheckImages\ac01425.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01425.png,7620,0.852470,857.64,209.47,932.83,241.68,ok
ac01426,CheckImages\ac01426.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01426.png,7478,0.725571,934.46,224.79,1035.61,269.66,ok
ac01427,CheckImages\ac01427.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01427.png,23000,0.124732,852.21,217.76,962.30,254.46,ok
ac01428,CheckImages\ac01428.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01428.png,10000,0.509287,906.24,226.86,1084.93,259.10,ok
ac01429,CheckImages\ac01429.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01429.png,3000,0.104082,1857.43,457.02,2141.31,550.22,ok
ac01430,CheckImages\ac01430.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01430.png,1120,0.404384,868.41,214.31,936.04,247.61,ok
ac01431,CheckImages\ac01431.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01431.png,200000,0.300322,905.43,226.60,1089.62,266.39,ok
ac01432,CheckImages\ac01432.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01432.png,1000,0.671758,929.77,222.04,1025.80,267.19,ok
ac01433,CheckImages\ac01433.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01433.png,18000,0.226281,916.88,231.34,1077.58,271.92,ok
ac01434,CheckImages\ac01434.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01434.png,3000,0.750962,826.87,209.44,986.57,262.53,ok
ac01435,CheckImages\ac01435.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01435.png,15000,0.774319,915.42,228.02,1060.60,269.31,ok
ac01436,CheckImages\ac01436.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01436.png,3585,0.354558,938.16,231.33,1015.17,258.12,ok
ac01437,CheckImages\ac01437.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01437.png,5000,0.724394,963.57,222.61,1024.90,259.03,ok
ac01438,CheckImages\ac01438.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01438.png,5000,0.420499,1906.35,469.93,2265.05,534.68,ok
ac01439,CheckImages\ac01439.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01439.png,4750,0.703800,843.47,212.47,932.82,250.13,ok
ac01440,CheckImages\ac01440.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01440.png,72333,0.145322,825.44,210.02,991.56,246.71,ok
ac01441,CheckImages\ac01441.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01441.png,5900,0.849478,859.78,209.14,937.50,246.31,ok
ac01442,CheckImages\ac01442.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01442.png,4050,0.282334,871.92,210.54,940.58,244.76,ok
ac01443,CheckImages\ac01443.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01443.png,18646,0.640114,900.64,222.45,1060.77,265.78,ok
ac01444,CheckImages\ac01444.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01444.png,2000,0.474770,850.39,217.08,972.73,256.93,ok
ac01445,CheckImages\ac01445.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01445.png,5700,0.857480,874.94,212.94,965.57,244.15,ok
ac01446,CheckImages\ac01446.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01446.png,4000,0.564510,826.12,220.06,891.56,252.49,ok
ac01447,CheckImages\ac01447.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01447.png,4992,0.626059,912.39,226.55,1106.67,266.80,ok
ac01448,CheckImages\ac01448.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01448.png,500,0.562279,837.73,215.43,961.05,248.15,ok
ac01449,CheckImages\ac01449.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01449.png,500000,0.564695,895.55,229.30,1010.01,258.64,ok
ac01450,CheckImages\ac01450.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01450.png,428750,0.904526,848.37,210.70,1029.27,248.31,ok
ac01451,CheckImages\ac01451.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01451.png,6860,0.711825,809.74,211.30,1042.37,254.33,ok
ac01452,CheckImages\ac01452.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01452.png,471625,0.884674,1752.63,442.37,2132.96,513.73,ok
ac01453,CheckImages\ac01453.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01453.png,643125,0.829949,845.38,213.51,1036.11,255.96,ok
ac01454,CheckImages\ac01454.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01454.png,28809116,0.225481,947.91,232.10,1107.70,263.91,ok
ac01455,CheckImages\ac01455.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01455.png,20062818,0.700702,1882.87,468.27,2321.26,537.79,ok
ac01456,CheckImages\ac01456.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01456.png,36000,0.625454,1856.17,481.36,2186.54,558.86,ok
ac01457,CheckImages\ac01457.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01457.png,12500,0.135303,918.92,232.55,1080.16,264.74,ok
ac01458,CheckImages\ac01458.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01458.png,8631,0.240097,1987.31,471.39,2193.25,537.53,ok
ac01459,CheckImages\ac01459.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01459.png,13000,0.525366,1857.07,465.40,2065.19,530.25,ok
ac01460,CheckImages\ac01460.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01460.png,3000,0.873545,957.85,220.15,1070.98,258.61,ok
ac01461,CheckImages\ac01461.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01461.png,4000,0.140187,1897.78,464.97,2280.22,534.86,ok
ac01462,CheckImages\ac01462.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01462.png,302807,0.385134,857.25,209.38,968.26,239.94,ok
ac01463,CheckImages\ac01463.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01463.png,1200000,0.695645,814.78,213.06,996.07,254.44,ok
ac01464,CheckImages\ac01464.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01464.png,16617,0.229480,915.00,224.00,1126.11,275.78,ok
ac01465,CheckImages\ac01465.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01465.png,267,0.523535,868.44,236.28,1023.48,262.93,ok
ac01466,CheckImages\ac01466.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01466.png,1000000,0.693423,949.63,230.75,1034.52,264.18,ok
ac01467,CheckImages\ac01467.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01467.png,5000,0.546438,871.02,238.48,1000.49,260.49,ok
ac01468,CheckImages\ac01468.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01468.png,50000,0.163113,899.37,234.16,1007.18,258.37,ok
ac01469,CheckImages\ac01469.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01469.png,2533,0.711618,873.05,230.78,1010.24,259.80,ok
ac01470,CheckImages\ac01470.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01470.png,1362,0.159899,935.67,223.67,1037.03,255.57,ok
ac01471,CheckImages\ac01471.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01471.png,11700,0.125721,903.66,230.59,1119.13,284.11,ok
ac01472,CheckImages\ac01472.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01472.png,1191,0.453385,1961.68,453.27,2293.02,553.17,ok
ac01473,CheckImages\ac01473.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01473.png,4737,0.321393,912.45,224.33,993.20,255.82,ok
ac01474,CheckImages\ac01474.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01474.png,1404,0.800621,927.86,223.93,1058.97,265.76,ok
ac01475,CheckImages\ac01475.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01475.png,1980,0.594006,904.89,226.88,1008.59,264.09,ok
ac01476,CheckImages\ac01476.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01476.png,581,0.281735,916.79,238.72,1079.46,265.20,ok
ac01477,CheckImages\ac01477.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01477.png,3000,0.219418,871.16,228.93,1006.04,266.36,ok
ac01478,CheckImages\ac01478.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01478.png,25000,0.215954,921.36,228.55,1151.42,277.68,ok
ac01479,CheckImages\ac01479.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01479.png,15000,0.716085,947.67,222.22,1082.96,262.92,ok
ac01480,CheckImages\ac01480.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01480.png,33500,0.465137,821.93,211.00,978.61,260.96,ok
ac01481,CheckImages\ac01481.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01481.png,9670,0.457254,895.87,226.56,1022.92,263.48,ok
ac01482,CheckImages\ac01482.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01482.png,6140,0.657442,920.47,230.74,1025.05,262.79,ok
ac01483,CheckImages\ac01483.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01483.png,15000,0.761273,914.73,225.77,1056.98,258.27,ok
ac01484,CheckImages\ac01484.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01484.png,9028,0.779192,934.70,225.03,1104.23,266.38,ok
ac01485,CheckImages\ac01485.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01485.png,1326,0.106083,921.48,228.86,1102.53,277.11,ok
ac01486,CheckImages\ac01486.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01486.png,5829,0.652602,1869.72,477.37,2226.08,539.14,ok
ac01487,CheckImages\ac01487.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01487.png,7140,0.389546,866.39,211.54,960.48,241.32,ok
ac01488,CheckImages\ac01488.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01488.png,1800000,0.634108,903.96,224.46,1134.08,275.99,ok
ac01490,CheckImages\ac01490.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01490.png,30000,0.660692,946.30,225.21,1077.74,254.91,ok
ac01491,CheckImages\ac01491.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01491.png,7318,0.539617,872.27,233.93,1010.71,261.61,ok
ac01492,CheckImages\ac01492.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01492.png,50000,0.822485,866.97,211.05,985.69,242.93,ok
ac01493,CheckImages\ac01493.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01493.png,50000,0.780936,865.70,210.81,1001.97,243.79,ok
ac01494,CheckImages\ac01494.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01494.png,6636,0.669097,904.13,219.01,1082.94,266.84,ok
ac01495,CheckImages\ac01495.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01495.png,7000,0.662597,936.54,235.36,1046.56,272.59,ok
ac01496,CheckImages\ac01496.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01496.png,10000,0.784415,931.11,229.40,1055.97,268.78,ok
ac01497,CheckImages\ac01497.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01497.png,1410,0.301565,1865.35,467.09,2297.27,546.46,ok
ac01498,CheckImages\ac01498.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01498.png,950,0.480901,1772.02,496.23,2181.16,568.02,ok
ac01499,CheckImages\ac01499.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01499.png,26317,0.537985,818.27,216.96,993.99,257.65,ok
ac01500,CheckImages\ac01500.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01500.png,1600,0.750456,946.54,231.23,1026.75,268.56,ok
ac01501,CheckImages\ac01501.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01501.png,5100,0.755367,1969.74,476.40,2152.55,544.39,ok
ac01502,CheckImages\ac01502.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01502.png,5100,0.768772,953.02,230.68,1043.99,268.14,ok
ac01503,CheckImages\ac01503.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01503.png,17550,0.852603,947.44,225.53,1078.18,266.43,ok
ac01504,CheckImages\ac01504.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01504.png,20000,0.820403,888.03,216.06,966.43,247.91,ok
ac01505,CheckImages\ac01505.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01505.png,19000,0.740674,907.83,217.60,972.78,252.80,ok
ac01506,CheckImages\ac01506.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01506.png,37310,0.860876,966.50,224.12,1054.72,259.29,ok
ac01507,CheckImages\ac01507.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01507.png,1479,0.870266,871.25,213.11,959.35,246.94,ok
ac01508,CheckImages\ac01508.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01508.png,9000,0.786420,876.68,217.82,948.66,253.54,ok
ac01509,CheckImages\ac01509.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01509.png,16750,0.788669,966.37,228.16,1065.46,264.56,ok
ac01510,CheckImages\ac01510.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01510.png,25000,0.797107,887.61,212.53,965.08,241.17,ok
ac01511,CheckImages\ac01511.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01511.png,950,0.851544,937.84,235.11,999.51,272.86,ok
ac01512,CheckImages\ac01512.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01512.png,630,0.143570,910.93,234.71,1022.50,273.80,ok
ac01513,CheckImages\ac01513.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01513.png,7185,0.913348,864.84,212.66,979.68,257.29,ok
ac01514,CheckImages\ac01514.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01514.png,19440,0.797432,1927.82,478.99,2120.97,590.78,ok
ac01515,CheckImages\ac01515.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01515.png,3060,0.865960,997.43,228.46,1086.30,264.85,ok
ac01516,CheckImages\ac01516.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01516.png,2362,0.842448,910.80,228.99,991.89,267.90,ok
ac01517,CheckImages\ac01517.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01517.png,4570,0.800240,915.53,218.50,998.48,260.88,ok
ac01518,CheckImages\ac01518.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01518.png,7461,0.844789,925.30,218.82,1027.26,266.27,ok
ac01519,CheckImages\ac01519.tif,arabic_check_pipeline\part_b_courtesy_ocr\outputs\crops\train\ac01519.png,1650,0.655205,966.20,228.01,1026.23,266.07,ok
